event; round;heat;lane;relais;idBib;
101 ;0 ;0 ;1 ;0 ;283 ;
101 ;0 ;0 ;2 ;0 ;181 ;
101 ;0 ;0 ;3 ;0 ;129 ;
101 ;0 ;0 ;4 ;0 ;134 ;
101 ;0 ;0 ;5 ;0 ;51 ;
101 ;0 ;0 ;6 ;0 ;252 ;
101 ;0 ;0 ;7 ;0 ;123 ;
101 ;0 ;0 ;8 ;0 ;186 ;
101 ;0 ;1 ;1 ;0 ;142 ;
101 ;0 ;1 ;2 ;0 ;98 ;
101 ;0 ;1 ;3 ;0 ;69 ;
101 ;0 ;1 ;4 ;0 ;126 ;
101 ;0 ;1 ;5 ;0 ;88 ;
101 ;0 ;1 ;6 ;0 ;143 ;
101 ;0 ;1 ;7 ;0 ;224 ;
101 ;0 ;1 ;8 ;0 ;260 ;
101 ;0 ;2 ;1 ;0 ;73 ;
101 ;0 ;2 ;2 ;0 ;280 ;
101 ;0 ;2 ;3 ;0 ;21 ;
101 ;0 ;2 ;4 ;0 ;138 ;
101 ;0 ;2 ;5 ;0 ;80 ;
101 ;0 ;2 ;6 ;0 ;220 ;
101 ;0 ;2 ;7 ;0 ;63 ;
101 ;0 ;2 ;8 ;0 ;203 ;
101 ;0 ;3 ;1 ;0 ;188 ;
101 ;0 ;3 ;2 ;0 ;17 ;
101 ;0 ;3 ;3 ;0 ;37 ;
101 ;0 ;3 ;4 ;0 ;8 ;
101 ;0 ;3 ;5 ;0 ;210 ;
101 ;0 ;3 ;6 ;0 ;176 ;
101 ;0 ;3 ;7 ;0 ;1 ;
101 ;0 ;3 ;8 ;0 ;268 ;
101 ;0 ;4 ;1 ;0 ;122 ;
101 ;0 ;4 ;2 ;0 ;212 ;
101 ;0 ;4 ;3 ;0 ;204 ;
101 ;0 ;4 ;4 ;0 ;56 ;
101 ;0 ;4 ;5 ;0 ;255 ;
101 ;0 ;4 ;6 ;0 ;87 ;
101 ;0 ;4 ;7 ;0 ;78 ;
101 ;0 ;4 ;8 ;0 ;184 ;
101 ;0 ;5 ;1 ;0 ;24 ;
101 ;0 ;5 ;2 ;0 ;68 ;
101 ;0 ;5 ;3 ;0 ;147 ;
101 ;0 ;5 ;4 ;0 ;155 ;
